"","pSteal","pRebound","jWin"
"5675",0.18,0.56,0.562
"5676",0.19,0.56,0.558
"5677",0.2,0.56,0.571
"5678",0.21,0.56,0.587
"5679",0.22,0.56,0.556
"5680",0.23,0.56,0.586
"5681",0.24,0.56,0.599
"5682",0.25,0.56,0.583
"5683",0.26,0.56,0.601
"5684",0.27,0.56,0.609
"5685",0.28,0.56,0.61
"5686",0.29,0.56,0.64
"5687",0.3,0.56,0.634
"5688",0.31,0.56,0.639
"5689",0.32,0.56,0.642
"5690",0.33,0.56,0.638
"5691",0.34,0.56,0.652
"5692",0.35,0.56,0.64
"5693",0.36,0.56,0.653
"5694",0.37,0.56,0.668
"5695",0.38,0.56,0.675
"5696",0.39,0.56,0.691
"5697",0.4,0.56,0.695
"5698",0.41,0.56,0.699
"5699",0.42,0.56,0.684
"5700",0.43,0.56,0.684
"5701",0.44,0.56,0.693
"5702",0.45,0.56,0.697
"5703",0.46,0.56,0.725
"5704",0.47,0.56,0.718
"5705",0.48,0.56,0.732
"5706",0.49,0.56,0.728
"5707",0.5,0.56,0.751
"5708",0.51,0.56,0.699
"5709",0.52,0.56,0.737
"5710",0.53,0.56,0.735
"5711",0.54,0.56,0.756
"5712",0.55,0.56,0.763
"5713",0.56,0.56,0.773
"5714",0.57,0.56,0.768
"5715",0.58,0.56,0.76
"5716",0.59,0.56,0.782
"5717",0.6,0.56,0.796
"5718",0.61,0.56,0.769
"5719",0.62,0.56,0.809
"5720",0.63,0.56,0.777
"5721",0.64,0.56,0.827
"5722",0.65,0.56,0.82
"5723",0.66,0.56,0.829
"5724",0.67,0.56,0.821
"5725",0.68,0.56,0.827
"5726",0.69,0.56,0.838
"5727",0.7,0.56,0.858
"5728",0.71,0.56,0.863
"5729",0.72,0.56,0.847
"5730",0.73,0.56,0.841
"5731",0.74,0.56,0.85
"5732",0.75,0.56,0.876
"5733",0.76,0.56,0.857
"5734",0.77,0.56,0.884
"5735",0.78,0.56,0.905
"5736",0.79,0.56,0.896
"5737",0.8,0.56,0.9
"5738",0.81,0.56,0.914
"5739",0.82,0.56,0.897
"5740",0.83,0.56,0.901
"5741",0.84,0.56,0.928
"5742",0.85,0.56,0.911
"5743",0.86,0.56,0.932
"5744",0.87,0.56,0.927
"5745",0.88,0.56,0.938
"5746",0.89,0.56,0.934
"5747",0.9,0.56,0.949
"5748",0.91,0.56,0.944
"5749",0.92,0.56,0.963
"5750",0.93,0.56,0.971
"5751",0.94,0.56,0.973
"5752",0.95,0.56,0.973
"5753",0.96,0.56,0.978
"5754",0.97,0.56,0.983
"5755",0.98,0.56,0.988
"5756",0.99,0.56,0.994
"5757",1,0.56,1
"5758",0,0.57,0.453
"5759",0.01,0.57,0.501
"5760",0.02,0.57,0.491
"5761",0.03,0.57,0.484
"5762",0.04,0.57,0.48
"5763",0.05,0.57,0.464
"5764",0.06,0.57,0.495
"5765",0.07,0.57,0.512
"5766",0.08,0.57,0.518
"5767",0.09,0.57,0.504
"5768",0.1,0.57,0.519
"5769",0.11,0.57,0.518
"5770",0.12,0.57,0.554
"5771",0.13,0.57,0.522
"5772",0.14,0.57,0.509
"5773",0.15,0.57,0.555
"5774",0.16,0.57,0.552
"5775",0.17,0.57,0.548
"5776",0.18,0.57,0.571
"5777",0.19,0.57,0.556
"5778",0.2,0.57,0.574
"5779",0.21,0.57,0.593
"5780",0.22,0.57,0.556
"5781",0.23,0.57,0.61
"5782",0.24,0.57,0.595
"5783",0.25,0.57,0.61
"5784",0.26,0.57,0.608
"5785",0.27,0.57,0.616
"5786",0.28,0.57,0.61
"5787",0.29,0.57,0.627
"5788",0.3,0.57,0.626
"5789",0.31,0.57,0.621
"5790",0.32,0.57,0.638
"5791",0.33,0.57,0.632
"5792",0.34,0.57,0.655
"5793",0.35,0.57,0.664
"5794",0.36,0.57,0.668
"5795",0.37,0.57,0.669
"5796",0.38,0.57,0.664
"5797",0.39,0.57,0.658
"5798",0.4,0.57,0.679
"5799",0.41,0.57,0.702
"5800",0.42,0.57,0.684
"5801",0.43,0.57,0.707
"5802",0.44,0.57,0.69
"5803",0.45,0.57,0.708
"5804",0.46,0.57,0.72
"5805",0.47,0.57,0.727
"5806",0.48,0.57,0.721
"5807",0.49,0.57,0.723
"5808",0.5,0.57,0.756
"5809",0.51,0.57,0.729
"5810",0.52,0.57,0.738
"5811",0.53,0.57,0.737
"5812",0.54,0.57,0.75
"5813",0.55,0.57,0.763
"5814",0.56,0.57,0.759
"5815",0.57,0.57,0.77
"5816",0.58,0.57,0.772
"5817",0.59,0.57,0.776
"5818",0.6,0.57,0.803
"5819",0.61,0.57,0.798
"5820",0.62,0.57,0.792
"5821",0.63,0.57,0.825
"5822",0.64,0.57,0.807
"5823",0.65,0.57,0.827
"5824",0.66,0.57,0.813
"5825",0.67,0.57,0.817
"5826",0.68,0.57,0.834
"5827",0.69,0.57,0.826
"5828",0.7,0.57,0.826
"5829",0.71,0.57,0.847
"5830",0.72,0.57,0.849
"5831",0.73,0.57,0.878
"5832",0.74,0.57,0.874
"5833",0.75,0.57,0.843
"5834",0.76,0.57,0.85
"5835",0.77,0.57,0.88
"5836",0.78,0.57,0.882
"5837",0.79,0.57,0.888
"5838",0.8,0.57,0.88
"5839",0.81,0.57,0.899
"5840",0.82,0.57,0.92
"5841",0.83,0.57,0.913
"5842",0.84,0.57,0.909
"5843",0.85,0.57,0.92
"5844",0.86,0.57,0.918
"5845",0.87,0.57,0.931
"5846",0.88,0.57,0.938
"5847",0.89,0.57,0.943
"5848",0.9,0.57,0.946
"5849",0.91,0.57,0.953
"5850",0.92,0.57,0.956
"5851",0.93,0.57,0.958
"5852",0.94,0.57,0.966
"5853",0.95,0.57,0.973
"5854",0.96,0.57,0.979
"5855",0.97,0.57,0.99
"5856",0.98,0.57,0.995
"5857",0.99,0.57,0.995
"5858",1,0.57,1
"5859",0,0.58,0.45
"5860",0.01,0.58,0.47
"5861",0.02,0.58,0.474
"5862",0.03,0.58,0.469
"5863",0.04,0.58,0.486
"5864",0.05,0.58,0.503
"5865",0.06,0.58,0.493
"5866",0.07,0.58,0.48
"5867",0.08,0.58,0.508
"5868",0.09,0.58,0.514
"5869",0.1,0.58,0.512
"5870",0.11,0.58,0.506
"5871",0.12,0.58,0.52
"5872",0.13,0.58,0.522
"5873",0.14,0.58,0.541
"5874",0.15,0.58,0.58
"5875",0.16,0.58,0.567
"5876",0.17,0.58,0.579
"5877",0.18,0.58,0.538
"5878",0.19,0.58,0.539
"5879",0.2,0.58,0.576
"5880",0.21,0.58,0.602
"5881",0.22,0.58,0.582
"5882",0.23,0.58,0.594
"5883",0.24,0.58,0.555
"5884",0.25,0.58,0.583
"5885",0.26,0.58,0.606
"5886",0.27,0.58,0.584
"5887",0.28,0.58,0.601
"5888",0.29,0.58,0.623
"5889",0.3,0.58,0.639
"5890",0.31,0.58,0.627
"5891",0.32,0.58,0.616
"5892",0.33,0.58,0.65
"5893",0.34,0.58,0.671
"5894",0.35,0.58,0.645
"5895",0.36,0.58,0.667
"5896",0.37,0.58,0.66
"5897",0.38,0.58,0.662
"5898",0.39,0.58,0.667
"5899",0.4,0.58,0.688
"5900",0.41,0.58,0.653
"5901",0.42,0.58,0.705
"5902",0.43,0.58,0.685
"5903",0.44,0.58,0.694
"5904",0.45,0.58,0.702
"5905",0.46,0.58,0.715
"5906",0.47,0.58,0.709
"5907",0.48,0.58,0.739
"5908",0.49,0.58,0.743
"5909",0.5,0.58,0.716
"5910",0.51,0.58,0.758
"5911",0.52,0.58,0.756
"5912",0.53,0.58,0.724
"5913",0.54,0.58,0.726
"5914",0.55,0.58,0.753
"5915",0.56,0.58,0.794
"5916",0.57,0.58,0.762
"5917",0.58,0.58,0.757
"5918",0.59,0.58,0.791
"5919",0.6,0.58,0.804
"5920",0.61,0.58,0.79
"5921",0.62,0.58,0.793
"5922",0.63,0.58,0.795
"5923",0.64,0.58,0.788
"5924",0.65,0.58,0.793
"5925",0.66,0.58,0.809
"5926",0.67,0.58,0.83
"5927",0.68,0.58,0.816
"5928",0.69,0.58,0.853
"5929",0.7,0.58,0.846
"5930",0.71,0.58,0.85
"5931",0.72,0.58,0.847
"5932",0.73,0.58,0.86
"5933",0.74,0.58,0.857
"5934",0.75,0.58,0.876
"5935",0.76,0.58,0.859
"5936",0.77,0.58,0.863
"5937",0.78,0.58,0.876
"5938",0.79,0.58,0.893
"5939",0.8,0.58,0.884
"5940",0.81,0.58,0.906
"5941",0.82,0.58,0.904
"5942",0.83,0.58,0.912
"5943",0.84,0.58,0.913
"5944",0.85,0.58,0.94
"5945",0.86,0.58,0.923
"5946",0.87,0.58,0.929
"5947",0.88,0.58,0.929
"5948",0.89,0.58,0.944
"5949",0.9,0.58,0.95
"5950",0.91,0.58,0.94
"5951",0.92,0.58,0.961
"5952",0.93,0.58,0.966
"5953",0.94,0.58,0.972
"5954",0.95,0.58,0.974
"5955",0.96,0.58,0.985
"5956",0.97,0.58,0.982
"5957",0.98,0.58,0.983
"5958",0.99,0.58,0.995
"5959",1,0.58,1
"5960",0,0.59,0.46
"5961",0.01,0.59,0.453
"5962",0.02,0.59,0.454
"5963",0.03,0.59,0.47
"5964",0.04,0.59,0.454
"5965",0.05,0.59,0.494
"5966",0.06,0.59,0.485
"5967",0.07,0.59,0.523
"5968",0.08,0.59,0.495
"5969",0.09,0.59,0.488
"5970",0.1,0.59,0.508
"5971",0.11,0.59,0.506
"5972",0.12,0.59,0.513
"5973",0.13,0.59,0.543
"5974",0.14,0.59,0.513
"5975",0.15,0.59,0.523
"5976",0.16,0.59,0.546
"5977",0.17,0.59,0.526
"5978",0.18,0.59,0.548
"5979",0.19,0.59,0.565
"5980",0.2,0.59,0.549
"5981",0.21,0.59,0.559
"5982",0.22,0.59,0.582
"5983",0.23,0.59,0.576
"5984",0.24,0.59,0.57
"5985",0.25,0.59,0.595
"5986",0.26,0.59,0.607
"5987",0.27,0.59,0.599
"5988",0.28,0.59,0.642
"5989",0.29,0.59,0.603
"5990",0.3,0.59,0.631
"5991",0.31,0.59,0.607
"5992",0.32,0.59,0.608
"5993",0.33,0.59,0.647
"5994",0.34,0.59,0.667
"5995",0.35,0.59,0.632
"5996",0.36,0.59,0.639
"5997",0.37,0.59,0.685
"5998",0.38,0.59,0.64
"5999",0.39,0.59,0.683
"6000",0.4,0.59,0.692
"6001",0.41,0.59,0.68
"6002",0.42,0.59,0.689
"6003",0.43,0.59,0.669
"6004",0.44,0.59,0.661
"6005",0.45,0.59,0.698
"6006",0.46,0.59,0.716
"6007",0.47,0.59,0.717
"6008",0.48,0.59,0.707
"6009",0.49,0.59,0.734
"6010",0.5,0.59,0.735
"6011",0.51,0.59,0.734
"6012",0.52,0.59,0.759
"6013",0.53,0.59,0.749
"6014",0.54,0.59,0.755
"6015",0.55,0.59,0.727
"6016",0.56,0.59,0.751
"6017",0.57,0.59,0.756
"6018",0.58,0.59,0.76
"6019",0.59,0.59,0.773
"6020",0.6,0.59,0.788
"6021",0.61,0.59,0.791
"6022",0.62,0.59,0.81
"6023",0.63,0.59,0.809
"6024",0.64,0.59,0.838
"6025",0.65,0.59,0.791
"6026",0.66,0.59,0.823
"6027",0.67,0.59,0.823
"6028",0.68,0.59,0.818
"6029",0.69,0.59,0.831
"6030",0.7,0.59,0.848
"6031",0.71,0.59,0.849
"6032",0.72,0.59,0.846
"6033",0.73,0.59,0.858
"6034",0.74,0.59,0.868
"6035",0.75,0.59,0.869
"6036",0.76,0.59,0.852
"6037",0.77,0.59,0.857
"6038",0.78,0.59,0.879
"6039",0.79,0.59,0.872
"6040",0.8,0.59,0.882
"6041",0.81,0.59,0.905
"6042",0.82,0.59,0.903
"6043",0.83,0.59,0.908
"6044",0.84,0.59,0.924
"6045",0.85,0.59,0.933
"6046",0.86,0.59,0.923
"6047",0.87,0.59,0.926
"6048",0.88,0.59,0.925
"6049",0.89,0.59,0.938
"6050",0.9,0.59,0.939
"6051",0.91,0.59,0.956
"6052",0.92,0.59,0.955
"6053",0.93,0.59,0.967
"6054",0.94,0.59,0.979
"6055",0.95,0.59,0.971
"6056",0.96,0.59,0.976
"6057",0.97,0.59,0.986
"6058",0.98,0.59,0.989
"6059",0.99,0.59,0.994
"6060",1,0.59,1
"6061",0,0.6,0.465
"6062",0.01,0.6,0.435
"6063",0.02,0.6,0.466
"6064",0.03,0.6,0.466
"6065",0.04,0.6,0.45
"6066",0.05,0.6,0.497
"6067",0.06,0.6,0.457
"6068",0.07,0.6,0.513
"6069",0.08,0.6,0.49
"6070",0.09,0.6,0.532
"6071",0.1,0.6,0.515
"6072",0.11,0.6,0.509
"6073",0.12,0.6,0.486
"6074",0.13,0.6,0.514
"6075",0.14,0.6,0.525
"6076",0.15,0.6,0.512
"6077",0.16,0.6,0.506
"6078",0.17,0.6,0.55
"6079",0.18,0.6,0.555
"6080",0.19,0.6,0.551
"6081",0.2,0.6,0.552
"6082",0.21,0.6,0.576
"6083",0.22,0.6,0.582
"6084",0.23,0.6,0.592
"6085",0.24,0.6,0.578
"6086",0.25,0.6,0.573
"6087",0.26,0.6,0.606
"6088",0.27,0.6,0.601
"6089",0.28,0.6,0.605
"6090",0.29,0.6,0.619
"6091",0.3,0.6,0.604
"6092",0.31,0.6,0.599
"6093",0.32,0.6,0.626
"6094",0.33,0.6,0.644
"6095",0.34,0.6,0.648
"6096",0.35,0.6,0.636
"6097",0.36,0.6,0.639
"6098",0.37,0.6,0.643
"6099",0.38,0.6,0.661
"6100",0.39,0.6,0.656
"6101",0.4,0.6,0.695
"6102",0.41,0.6,0.69
"6103",0.42,0.6,0.696
"6104",0.43,0.6,0.655
"6105",0.44,0.6,0.676
"6106",0.45,0.6,0.699
"6107",0.46,0.6,0.721
"6108",0.47,0.6,0.719
"6109",0.48,0.6,0.717
"6110",0.49,0.6,0.72
"6111",0.5,0.6,0.725
"6112",0.51,0.6,0.728
"6113",0.52,0.6,0.751
"6114",0.53,0.6,0.742
"6115",0.54,0.6,0.748
"6116",0.55,0.6,0.771
"6117",0.56,0.6,0.755
"6118",0.57,0.6,0.759
"6119",0.58,0.6,0.754
"6120",0.59,0.6,0.759
"6121",0.6,0.6,0.8
"6122",0.61,0.6,0.776
"6123",0.62,0.6,0.79
"6124",0.63,0.6,0.788
"6125",0.64,0.6,0.8
"6126",0.65,0.6,0.788
"6127",0.66,0.6,0.809
"6128",0.67,0.6,0.818
"6129",0.68,0.6,0.82
"6130",0.69,0.6,0.83
"6131",0.7,0.6,0.845
"6132",0.71,0.6,0.83
"6133",0.72,0.6,0.869
"6134",0.73,0.6,0.851
"6135",0.74,0.6,0.847
"6136",0.75,0.6,0.832
"6137",0.76,0.6,0.867
"6138",0.77,0.6,0.873
"6139",0.78,0.6,0.878
"6140",0.79,0.6,0.872
"6141",0.8,0.6,0.885
"6142",0.81,0.6,0.898
"6143",0.82,0.6,0.907
"6144",0.83,0.6,0.912
"6145",0.84,0.6,0.91
"6146",0.85,0.6,0.924
"6147",0.86,0.6,0.93
"6148",0.87,0.6,0.934
"6149",0.88,0.6,0.942
"6150",0.89,0.6,0.942
"6151",0.9,0.6,0.946
"6152",0.91,0.6,0.955
"6153",0.92,0.6,0.963
"6154",0.93,0.6,0.972
"6155",0.94,0.6,0.968
"6156",0.95,0.6,0.973
"6157",0.96,0.6,0.983
"6158",0.97,0.6,0.989
"6159",0.98,0.6,0.988
"6160",0.99,0.6,0.993
"6161",1,0.6,1
"6162",0,0.61,0.475
"6163",0.01,0.61,0.449
"6164",0.02,0.61,0.439
"6165",0.03,0.61,0.461
"6166",0.04,0.61,0.476
"6167",0.05,0.61,0.474
"6168",0.06,0.61,0.484
"6169",0.07,0.61,0.489
"6170",0.08,0.61,0.506
"6171",0.09,0.61,0.495
"6172",0.1,0.61,0.49
"6173",0.11,0.61,0.514
"6174",0.12,0.61,0.52
"6175",0.13,0.61,0.529
"6176",0.14,0.61,0.55
"6177",0.15,0.61,0.501
"6178",0.16,0.61,0.545
"6179",0.17,0.61,0.543
"6180",0.18,0.61,0.562
"6181",0.19,0.61,0.519
"6182",0.2,0.61,0.547
"6183",0.21,0.61,0.541
"6184",0.22,0.61,0.576
"6185",0.23,0.61,0.556
"6186",0.24,0.61,0.545
"6187",0.25,0.61,0.565
"6188",0.26,0.61,0.577
"6189",0.27,0.61,0.61
"6190",0.28,0.61,0.599
"6191",0.29,0.61,0.605
"6192",0.3,0.61,0.609
"6193",0.31,0.61,0.633
"6194",0.32,0.61,0.642
"6195",0.33,0.61,0.604
"6196",0.34,0.61,0.627
"6197",0.35,0.61,0.641
"6198",0.36,0.61,0.637
"6199",0.37,0.61,0.655
"6200",0.38,0.61,0.657
"6201",0.39,0.61,0.646
"6202",0.4,0.61,0.654
"6203",0.41,0.61,0.694
"6204",0.42,0.61,0.691
"6205",0.43,0.61,0.695
"6206",0.44,0.61,0.699
"6207",0.45,0.61,0.69
"6208",0.46,0.61,0.706
"6209",0.47,0.61,0.729
"6210",0.48,0.61,0.706
"6211",0.49,0.61,0.716
"6212",0.5,0.61,0.721
"6213",0.51,0.61,0.733
"6214",0.52,0.61,0.748
"6215",0.53,0.61,0.764
"6216",0.54,0.61,0.733
"6217",0.55,0.61,0.739
"6218",0.56,0.61,0.762
"6219",0.57,0.61,0.772
"6220",0.58,0.61,0.763
"6221",0.59,0.61,0.763
"6222",0.6,0.61,0.783
"6223",0.61,0.61,0.794
"6224",0.62,0.61,0.756
"6225",0.63,0.61,0.795
"6226",0.64,0.61,0.811
"6227",0.65,0.61,0.798
"6228",0.66,0.61,0.817
"6229",0.67,0.61,0.834
"6230",0.68,0.61,0.826
"6231",0.69,0.61,0.829
"6232",0.7,0.61,0.842
"6233",0.71,0.61,0.823
"6234",0.72,0.61,0.879
"6235",0.73,0.61,0.882
"6236",0.74,0.61,0.863
"6237",0.75,0.61,0.849
"6238",0.76,0.61,0.875
"6239",0.77,0.61,0.873
"6240",0.78,0.61,0.875
"6241",0.79,0.61,0.87
"6242",0.8,0.61,0.891
"6243",0.81,0.61,0.894
"6244",0.82,0.61,0.918
"6245",0.83,0.61,0.894
"6246",0.84,0.61,0.903
"6247",0.85,0.61,0.925
"6248",0.86,0.61,0.923
"6249",0.87,0.61,0.918
"6250",0.88,0.61,0.939
"6251",0.89,0.61,0.933
"6252",0.9,0.61,0.947
"6253",0.91,0.61,0.95
"6254",0.92,0.61,0.961
"6255",0.93,0.61,0.953
"6256",0.94,0.61,0.968
"6257",0.95,0.61,0.975
"6258",0.96,0.61,0.974
"6259",0.97,0.61,0.989
"6260",0.98,0.61,0.992
"6261",0.99,0.61,0.994
"6262",1,0.61,1
"6263",0,0.62,0.444
"6264",0.01,0.62,0.461
"6265",0.02,0.62,0.455
"6266",0.03,0.62,0.454
"6267",0.04,0.62,0.455
"6268",0.05,0.62,0.463
"6269",0.06,0.62,0.463
"6270",0.07,0.62,0.483
"6271",0.08,0.62,0.482
"6272",0.09,0.62,0.464
"6273",0.1,0.62,0.525
"6274",0.11,0.62,0.494
"6275",0.12,0.62,0.506
"6276",0.13,0.62,0.514
"6277",0.14,0.62,0.518
"6278",0.15,0.62,0.536
"6279",0.16,0.62,0.536
"6280",0.17,0.62,0.547
"6281",0.18,0.62,0.555
"6282",0.19,0.62,0.567
"6283",0.2,0.62,0.528
"6284",0.21,0.62,0.561
"6285",0.22,0.62,0.545
"6286",0.23,0.62,0.556
"6287",0.24,0.62,0.56
"6288",0.25,0.62,0.582
"6289",0.26,0.62,0.574
"6290",0.27,0.62,0.613
"6291",0.28,0.62,0.597
"6292",0.29,0.62,0.606
"6293",0.3,0.62,0.587
"6294",0.31,0.62,0.642
"6295",0.32,0.62,0.617
"6296",0.33,0.62,0.631
"6297",0.34,0.62,0.648
"6298",0.35,0.62,0.635
"6299",0.36,0.62,0.648
"6300",0.37,0.62,0.62
"6301",0.38,0.62,0.633
"6302",0.39,0.62,0.668
"6303",0.4,0.62,0.653
"6304",0.41,0.62,0.663
"6305",0.42,0.62,0.672
"6306",0.43,0.62,0.662
"6307",0.44,0.62,0.671
"6308",0.45,0.62,0.692
"6309",0.46,0.62,0.706
"6310",0.47,0.62,0.711
"6311",0.48,0.62,0.716
"6312",0.49,0.62,0.737
"6313",0.5,0.62,0.725
"6314",0.51,0.62,0.733
"6315",0.52,0.62,0.742
"6316",0.53,0.62,0.74
"6317",0.54,0.62,0.752
"6318",0.55,0.62,0.753
"6319",0.56,0.62,0.748
"6320",0.57,0.62,0.763
"6321",0.58,0.62,0.753
"6322",0.59,0.62,0.732
"6323",0.6,0.62,0.775
"6324",0.61,0.62,0.81
"6325",0.62,0.62,0.804
"6326",0.63,0.62,0.799
"6327",0.64,0.62,0.819
"6328",0.65,0.62,0.823
"6329",0.66,0.62,0.816
"6330",0.67,0.62,0.813
"6331",0.68,0.62,0.832
"6332",0.69,0.62,0.819
"6333",0.7,0.62,0.831
"6334",0.71,0.62,0.838
"6335",0.72,0.62,0.831
"6336",0.73,0.62,0.839
"6337",0.74,0.62,0.864
"6338",0.75,0.62,0.869
"6339",0.76,0.62,0.861
"6340",0.77,0.62,0.895
"6341",0.78,0.62,0.866
"6342",0.79,0.62,0.876
"6343",0.8,0.62,0.908
"6344",0.81,0.62,0.915
"6345",0.82,0.62,0.897
"6346",0.83,0.62,0.9
"6347",0.84,0.62,0.91
"6348",0.85,0.62,0.92
"6349",0.86,0.62,0.903
"6350",0.87,0.62,0.939
"6351",0.88,0.62,0.931
"6352",0.89,0.62,0.937
"6353",0.9,0.62,0.931
"6354",0.91,0.62,0.953
"6355",0.92,0.62,0.957
"6356",0.93,0.62,0.96
"6357",0.94,0.62,0.964
"6358",0.95,0.62,0.969
"6359",0.96,0.62,0.972
"6360",0.97,0.62,0.987
"6361",0.98,0.62,0.986
"6362",0.99,0.62,0.995
"6363",1,0.62,1
"6364",0,0.63,0.419
"6365",0.01,0.63,0.437
"6366",0.02,0.63,0.432
"6367",0.03,0.63,0.455
"6368",0.04,0.63,0.455
"6369",0.05,0.63,0.457
"6370",0.06,0.63,0.475
"6371",0.07,0.63,0.476
"6372",0.08,0.63,0.488
"6373",0.09,0.63,0.507
"6374",0.1,0.63,0.494
"6375",0.11,0.63,0.483
"6376",0.12,0.63,0.539
"6377",0.13,0.63,0.524
"6378",0.14,0.63,0.492
"6379",0.15,0.63,0.519
"6380",0.16,0.63,0.529
"6381",0.17,0.63,0.514
"6382",0.18,0.63,0.531
"6383",0.19,0.63,0.539
"6384",0.2,0.63,0.533
"6385",0.21,0.63,0.541
"6386",0.22,0.63,0.588
"6387",0.23,0.63,0.57
"6388",0.24,0.63,0.555
"6389",0.25,0.63,0.559
"6390",0.26,0.63,0.589
"6391",0.27,0.63,0.577
"6392",0.28,0.63,0.58
"6393",0.29,0.63,0.577
"6394",0.3,0.63,0.604
"6395",0.31,0.63,0.651
"6396",0.32,0.63,0.617
"6397",0.33,0.63,0.624
"6398",0.34,0.63,0.64
"6399",0.35,0.63,0.636
"6400",0.36,0.63,0.628
"6401",0.37,0.63,0.64
"6402",0.38,0.63,0.64
"6403",0.39,0.63,0.625
"6404",0.4,0.63,0.643
"6405",0.41,0.63,0.665
"6406",0.42,0.63,0.67
"6407",0.43,0.63,0.67
"6408",0.44,0.63,0.694
"6409",0.45,0.63,0.693
"6410",0.46,0.63,0.694
"6411",0.47,0.63,0.698
"6412",0.48,0.63,0.704
"6413",0.49,0.63,0.689
"6414",0.5,0.63,0.763
"6415",0.51,0.63,0.718
"6416",0.52,0.63,0.717
"6417",0.53,0.63,0.725
"6418",0.54,0.63,0.724
"6419",0.55,0.63,0.761
"6420",0.56,0.63,0.773
"6421",0.57,0.63,0.765
"6422",0.58,0.63,0.765
"6423",0.59,0.63,0.764
"6424",0.6,0.63,0.777
"6425",0.61,0.63,0.771
"6426",0.62,0.63,0.802
"6427",0.63,0.63,0.789
"6428",0.64,0.63,0.774
"6429",0.65,0.63,0.809
"6430",0.66,0.63,0.808
"6431",0.67,0.63,0.82
"6432",0.68,0.63,0.809
"6433",0.69,0.63,0.832
"6434",0.7,0.63,0.836
"6435",0.71,0.63,0.831
"6436",0.72,0.63,0.839
"6437",0.73,0.63,0.852
"6438",0.74,0.63,0.874
"6439",0.75,0.63,0.853
"6440",0.76,0.63,0.868
"6441",0.77,0.63,0.859
"6442",0.78,0.63,0.879
"6443",0.79,0.63,0.896
"6444",0.8,0.63,0.892
"6445",0.81,0.63,0.897
"6446",0.82,0.63,0.892
"6447",0.83,0.63,0.906
"6448",0.84,0.63,0.908
"6449",0.85,0.63,0.922
"6450",0.86,0.63,0.938
"6451",0.87,0.63,0.926
"6452",0.88,0.63,0.93
"6453",0.89,0.63,0.945
"6454",0.9,0.63,0.954
"6455",0.91,0.63,0.938
"6456",0.92,0.63,0.96
"6457",0.93,0.63,0.959
"6458",0.94,0.63,0.965
"6459",0.95,0.63,0.964
"6460",0.96,0.63,0.978
"6461",0.97,0.63,0.98
"6462",0.98,0.63,0.984
"6463",0.99,0.63,0.995
"6464",1,0.63,1
"6465",0,0.64,0.463
"6466",0.01,0.64,0.441
"6467",0.02,0.64,0.42
"6468",0.03,0.64,0.469
"6469",0.04,0.64,0.439
"6470",0.05,0.64,0.444
"6471",0.06,0.64,0.466
"6472",0.07,0.64,0.425
"6473",0.08,0.64,0.45
"6474",0.09,0.64,0.496
"6475",0.1,0.64,0.479
"6476",0.11,0.64,0.468
"6477",0.12,0.64,0.482
"6478",0.13,0.64,0.523
"6479",0.14,0.64,0.509
"6480",0.15,0.64,0.49
"6481",0.16,0.64,0.541
"6482",0.17,0.64,0.529
"6483",0.18,0.64,0.532
"6484",0.19,0.64,0.516
"6485",0.2,0.64,0.545
"6486",0.21,0.64,0.54
"6487",0.22,0.64,0.549
"6488",0.23,0.64,0.578
"6489",0.24,0.64,0.571
"6490",0.25,0.64,0.588
"6491",0.26,0.64,0.576
"6492",0.27,0.64,0.59
"6493",0.28,0.64,0.586
"6494",0.29,0.64,0.59
"6495",0.3,0.64,0.59
"6496",0.31,0.64,0.598
"6497",0.32,0.64,0.612
"6498",0.33,0.64,0.632
"6499",0.34,0.64,0.621
"6500",0.35,0.64,0.621
"6501",0.36,0.64,0.632
"6502",0.37,0.64,0.641
"6503",0.38,0.64,0.651
"6504",0.39,0.64,0.636
"6505",0.4,0.64,0.682
"6506",0.41,0.64,0.655
"6507",0.42,0.64,0.656
"6508",0.43,0.64,0.65
"6509",0.44,0.64,0.658
"6510",0.45,0.64,0.708
"6511",0.46,0.64,0.674
"6512",0.47,0.64,0.718
"6513",0.48,0.64,0.694
"6514",0.49,0.64,0.729
"6515",0.5,0.64,0.734
"6516",0.51,0.64,0.723
"6517",0.52,0.64,0.713
"6518",0.53,0.64,0.732
"6519",0.54,0.64,0.729
"6520",0.55,0.64,0.767
"6521",0.56,0.64,0.776
"6522",0.57,0.64,0.751
"6523",0.58,0.64,0.75
"6524",0.59,0.64,0.746
"6525",0.6,0.64,0.755
"6526",0.61,0.64,0.762
"6527",0.62,0.64,0.752
"6528",0.63,0.64,0.8
"6529",0.64,0.64,0.803
"6530",0.65,0.64,0.785
"6531",0.66,0.64,0.811
"6532",0.67,0.64,0.827
"6533",0.68,0.64,0.836
"6534",0.69,0.64,0.815
"6535",0.7,0.64,0.815
"6536",0.71,0.64,0.824
"6537",0.72,0.64,0.831
"6538",0.73,0.64,0.844
"6539",0.74,0.64,0.868
"6540",0.75,0.64,0.855
"6541",0.76,0.64,0.866
"6542",0.77,0.64,0.889
"6543",0.78,0.64,0.869
"6544",0.79,0.64,0.885
"6545",0.8,0.64,0.869
"6546",0.81,0.64,0.873
"6547",0.82,0.64,0.889
"6548",0.83,0.64,0.899
"6549",0.84,0.64,0.909
"6550",0.85,0.64,0.907
